episode,avg_reward,vo_ripple,vo_error,recovery_time,overshoot,undershoot,critic_loss,actor_loss,alpha
1,-0.5347344001986032,0,3.1593186353811795,0,0,0,0,0,0
2,-0.5594551343087579,0,3.703310848193775,0,0,0,0,0,0
3,-0.6514351487884821,0,5.147239126845621,0,0,0,0,0,0
4,-0.6999505559334147,0,4.595579377801528,0,0,0,0,0,0
5,-0.6963601380127098,0,3.6688967609933893,0,0,0,0,0,0
6,-0.6950305079141735,0,4.903303976118552,0,0,0,0,0,0
