episode,avg_reward,vo_ripple,vo_error,recovery_time,overshoot,undershoot,critic_loss,actor_loss,alpha
1,-0.7086537097788511,0,3.3053668659262687,0,0,0,0,0,0
2,-0.5612383722981796,0,0.06795757217465859,0,0,0,0,0,0
3,-0.5266844012354522,0,1.2991377507041513,0,0,0,0,0,0
4,-0.5484731451761953,0,3.181704766061161,0,0,0,0,0,0
5,-0.5035940309573246,0,0.7351781453370005,0,0,0,0,0,0
6,-0.4757986761399044,0,0.4848407508857724,0,0,0,0,0,0
