episode,avg_reward,vo_ripple,vo_error,recovery_time,overshoot,undershoot,critic_loss,actor_loss,alpha
1,-0.5606432157221037,0,3.3191074773772336,0,0,0,0,0,0
2,-0.5456843220688843,0,1.5799524353400978,0,0,0,0,0,0
3,-0.5370610639223391,0,2.0126549340774114,0,0,0,0,0,0
4,-0.5350424008319433,0,2.1415143731759816,0,0,0,0,0,0
5,-0.5340616858565864,0,1.4339238295921426,0,0,0,0,0,0
6,-0.546036572278585,0,2.603403279895364,0,0,0,0,0,0
