episode,avg_reward,vo_ripple,vo_error,recovery_time,overshoot,undershoot,critic_loss,actor_loss,alpha
1,-1.131958200121701,0,6.095828995424524,0,0,0,0,0,0
2,-1.0178577518208947,0,4.6859006147164735,0,0,0,0,0,0
3,-0.9785154832971945,0,4.427797728672273,0,0,0,0,0,0
4,-0.9538381409685677,0,4.767887762931284,0,0,0,0,0,0
5,-0.9564426536149006,0,2.383667162025075,0,0,0,0,0,0
6,-0.949916521017799,0,4.8611409160463666,0,0,0,0,0,0
