episode,avg_reward,vo_ripple,vo_error,recovery_time,overshoot,undershoot,critic_loss,actor_loss,alpha
1,-0.8580048387731536,0,5.737875975228286,0,0,0,0,0,0
2,-0.7210033172905013,0,3.047787423297308,0,0,0,0,0,0
3,-0.6674069154360414,0,1.1008502942760838,0,0,0,0,0,0
4,-0.6049424779212765,0,0.4938051415966065,0,0,0,0,0,0
5,-0.5871821894367406,0,0.9559162119552527,0,0,0,0,0,0
