episode,avg_reward,vo_ripple,vo_error,recovery_time,overshoot,undershoot,critic_loss,actor_loss,alpha
1,-0.4785188392744468,0,1.560670256141579,0,0,0,0,0,0
2,-0.504477645888586,0,1.411451530448601,0,0,0,0,0,0
3,-0.4841984304697811,0,0.21435612476071508,0,0,0,0,0,0
4,-0.4650485592984443,0,0.8514627027565638,0,0,0,0,0,0
5,-0.48812611243427195,0,2.739957840836979,0,0,0,0,0,0
6,-0.49314365133090643,0,2.016989803842292,0,0,0,0,0,0
