episode,avg_reward,vo_ripple,vo_error,recovery_time,overshoot,undershoot,critic_loss,actor_loss,alpha
1,-0.6173997818599967,0,4.77904992957126,0,0,0,0,0,0
2,-0.5905612615632891,0,3.9480113861384556,0,0,0,0,0,0
3,-0.5935958918775631,0,5.176599955858977,0,0,0,0,0,0
4,-0.5488160719031884,0,1.303863030232371,0,0,0,0,0,0
