episode,avg_reward,vo_ripple,vo_error,recovery_time,overshoot,undershoot,critic_loss,actor_loss,alpha
1,-0.6561609350772798,0,2.2427988561601566,0,0,0,0,0,0
2,-0.5729648780124523,0,1.466315295344983,0,0,0,0,0,0
3,-0.5181239929994575,0,1.6577710050541725,0,0,0,0,0,0
4,-0.5447899638009944,0,1.5059045136602878,0,0,0,0,0,0
5,-0.5655522120263754,0,1.4952576074162112,0,0,0,0,0,0
