episode,avg_reward,vo_ripple,vo_error,recovery_time,overshoot,undershoot,critic_loss,actor_loss,alpha
1,-1.742633534805483,133.445,15.07,0,0,0,0,0,0
2,-3.1880150395852525,173.264,18.252,0,0,0,0,0,0
3,-3.2773263747245562,160.221,7.106,0,0,0,0,0,0
4,-3.7723357461403983,195.05,21.267,0,0,0,0,0,0
5,-3.27837252576611,117.502,22.802,0,0,0,0,0,0
6,-3.477426392857378,178.72,20.851,0,0,0,0,0,0
