episode,avg_reward,vo_ripple,vo_error,recovery_time,overshoot,undershoot,critic_loss,actor_loss,alpha
1,-0.741403768632245,0,3.577846538405005,0,0,0,0,0,0
2,-0.7050222213267499,0,4.6732188644688595,0,0,0,0,0,0
3,-0.6860232578794377,0,5.286582675363283,0,0,0,0,0,0
4,-0.7583985773474354,0,6.527544765963883,0,0,0,0,0,0
5,-0.7957994185048819,0,4.567524888832377,0,0,0,0,0,0
6,-0.8085171534500207,0,4.633046687602004,0,0,0,0,0,0
