episode,avg_reward,vo_ripple,vo_error,recovery_time,overshoot,undershoot,critic_loss,actor_loss,alpha
1,-0.7399646467260007,0,4.1976743719516065,0,0,0,0,0,0
2,-0.6814924499475414,0,2.6123153083517643,0,0,0,0,0,0
3,-0.6629408326141657,0,4.31924574785201,0,0,0,0,0,0
4,-0.6390610460248093,0,2.228738365466543,0,0,0,0,0,0
5,-0.6520622453773883,0,3.619345353772321,0,0,0,0,0,0
6,-0.6199912128009323,0,1.8967032058522308,0,0,0,0,0,0
