episode,avg_reward,vo_ripple,vo_error,recovery_time,overshoot,undershoot,critic_loss,actor_loss,alpha
1,-0.6932199250530963,0,4.674106553434335,0,0,0,0,0,0
2,-0.767999047192208,0,5.086291729948163,0,0,0,0,0,0
3,-0.8084203236298828,0,2.8094161964064854,0,0,0,0,0,0
4,-0.7603141013034282,0,2.1380919485163794,0,0,0,0,0,0
5,-0.7598111975594402,0,2.980820101820277,0,0,0,0,0,0
6,-0.7732252299169787,0,3.4464215571480104,0,0,0,0,0,0
