episode,avg_reward,vo_ripple,vo_error,recovery_time,overshoot,undershoot,critic_loss,actor_loss,alpha
1,-0.6921273097324587,0,2.7972074924209016,0,0,0,0,0,0
2,-0.7410059171356613,0,2.477669202900665,0,0,0,0,0,0
3,-0.729387480170938,0,3.3644869602696943,0,0,0,0,0,0
4,-0.7140738958176804,0,2.277897226679534,0,0,0,0,0,0
5,-0.7065364287841214,0,2.959419552381415,0,0,0,0,0,0
6,-0.7151413851256274,0,2.9353717785665356,0,0,0,0,0,0
