episode,avg_reward,vo_ripple,vo_error,recovery_time,overshoot,undershoot,critic_loss,actor_loss,alpha
1,-0.42783680873703195,0,2.215156342603035,0,0,0,0,0,0
2,-0.4513019859918642,0,1.503067873789469,0,0,0,0,0,0
3,-0.42867782875329147,0,0.466556408687409,0,0,0,0,0,0
4,-0.4576078871671709,0,2.1232229517257366,0,0,0,0,0,0
5,-0.44638938547668844,0,0.8775909254089438,0,0,0,0,0,0
6,-0.4451596000060523,0,0.8459350530781293,0,0,0,0,0,0
