episode,avg_reward,vo_ripple,vo_error,recovery_time,overshoot,undershoot,critic_loss,actor_loss,alpha
1,-3.7349186794271274,167.531,9.113,0,0,0,0,0,0
2,-5.369870093653791,225.182,43.975,0,0,0,0,0,0
3,-5.499520774228,201.15,33.744,0,0,0,0,0,0
4,-5.620960197731847,206.261,38.751,0,0,0,0,0,0
5,-5.671824264867352,203.095,34.265,0,0,0,0,0,0
6,-5.701036346810848,211.877,31.568,0,0,0,0,0,0
