episode,avg_reward,vo_ripple,vo_error,recovery_time,overshoot,undershoot,critic_loss,actor_loss,alpha
1,-0.5127391417396282,0,1.4868090418216573,0,0,0,0,0,0
2,-0.5699325115474236,0,2.699226245690385,0,0,0,0,0,0
3,-0.46718321384736666,0,0.3315606950267851,0,0,0,0,0,0
4,-0.5064735788488233,0,2.347647105894497,0,0,0,0,0,0
5,-0.5314514002762698,0,2.364534339518409,0,0,0,0,0,0
