episode,avg_reward,vo_ripple,vo_error,recovery_time,overshoot,undershoot,critic_loss,actor_loss,alpha
1,-0.587498786860148,0,2.3885660478144732,0,0,0,0,0,0
2,-0.701349380677494,0,4.560730874919374,0,0,0,0,0,0
3,-0.7466479941219352,0,4.026054057812319,0,0,0,0,0,0
4,-0.7705710704175119,0,4.621048800327168,0,0,0,0,0,0
5,-0.86160786051827,0,8.40890319735282,0,0,0,0,0,0
6,-0.8516873486250459,0,4.090783941750539,0,0,0,0,0,0
