episode,avg_reward,vo_ripple,vo_error,recovery_time,overshoot,undershoot,critic_loss,actor_loss,alpha
1,-8.222985261825432,248.62,60.586,0,0,0,0,0,0
2,-6.376588591576368,189.178,21.98,0,0,0,0,0,0
3,-5.454201698103066,170.073,5.792,0,0,0,0,0,0
4,-5.031348145156901,167.261,16.031,0,0,0,0,0,0
5,-4.7525030103929655,160.664,6.782,0,0,0,0,0,0
6,-4.539825825604917,159.664,7.948,0,0,0,0,0,0
