episode,avg_reward,vo_ripple,vo_error,recovery_time,overshoot,undershoot,critic_loss,actor_loss,alpha
1,-7.973823512305631,246.497,60.559,0,0,0,0,0,0
2,-6.6594568884165515,191.198,32.046,0,0,0,0,0,0
3,-7.614788725825655,259.39,79.318,0,0,0,0,0,0
4,-7.8229169099507185,255.365,62.976,0,0,0,0,0,0
5,-7.41481597325924,199.087,33.654,0,0,0,0,0,0
6,-7.600810018940286,268.475,59.355,0,0,0,0,0,0
