episode,avg_reward,vo_ripple,vo_error,recovery_time,overshoot,undershoot,critic_loss,actor_loss,alpha
1,-0.46475445013556954,0,1.7440888507519983,0,0,0,0,0,0
2,-0.585695695060008,0,4.313307689051307,0,0,0,0,0,0
3,-0.5545475386748306,0,1.3606459408860099,0,0,0,0,0,0
4,-0.5676724688632878,0,2.4372668608183954,0,0,0,0,0,0
5,-0.6306119545560415,0,3.216547547865556,0,0,0,0,0,0
6,-0.6780051971740056,0,4.075642787267961,0,0,0,0,0,0
