episode,avg_reward,vo_ripple,vo_error,recovery_time,overshoot,undershoot,critic_loss,actor_loss,alpha
1,-0.6364000424229506,0,3.7698288797247947,0,0,0,0,0,0
2,-0.7744589269633768,0,5.148881654075167,0,0,0,0,0,0
3,-0.8203958373320126,0,5.491788085910967,0,0,0,0,0,0
4,-0.7587678457225637,0,3.636680358655843,0,0,0,0,0,0
5,-0.7718570916304015,0,5.654516836276599,0,0,0,0,0,0
