episode,avg_reward,vo_ripple,vo_error,recovery_time,overshoot,undershoot,critic_loss,actor_loss,alpha
1,-0.7719719803612348,0,4.425113236663057,0,0,0,0,0,0
2,-0.6511088773257935,0,1.3418010991467577,0,0,0,0,0,0
3,-0.7210720308161452,0,4.133411700105318,0,0,0,0,0,0
4,-0.7306689847480201,0,3.1255411002836766,0,0,0,0,0,0
5,-0.6974786388167722,0,2.3896554090637467,0,0,0,0,0,0
6,-0.733203030197902,0,4.813557697721507,0,0,0,0,0,0
