episode,avg_reward,vo_ripple,vo_error,recovery_time,overshoot,undershoot,critic_loss,actor_loss,alpha
1,-0.4987950478258609,0,2.436018405884913,0,0,0,0,0,0
2,-0.5667468923555837,0,2.902324454224072,0,0,0,0,0,0
3,-0.5853956877737483,0,3.8395347858502866,0,0,0,0,0,0
4,-0.5552567594061719,0,2.2662272709369784,0,0,0,0,0,0
5,-0.567539999472368,0,3.1570398992113198,0,0,0,0,0,0
