episode,avg_reward,vo_ripple,vo_error,recovery_time,overshoot,undershoot,critic_loss,actor_loss,alpha
1,-0.8947002844536641,0,4.959516797726501,0,0,0,0,0,0
2,-0.7781010241847583,0,3.227646957205158,0,0,0,0,0,0
3,-0.6959515725973374,0,2.4536115120096893,0,0,0,0,0,0
4,-0.7061688607739826,0,4.251187236550555,0,0,0,0,0,0
5,-0.741483924434369,0,5.850096002443957,0,0,0,0,0,0
