episode,avg_reward,vo_ripple,vo_error,recovery_time,overshoot,undershoot,critic_loss,actor_loss,alpha
1,-0.7380288824322095,0,4.551781115127119,0,0,0,0,0,0
2,-0.639723293277791,0,3.86002157666244,0,0,0,0,0,0
3,-0.606657968607421,0,2.099541331892091,0,0,0,0,0,0
4,-0.6435862870681524,0,5.448227016241022,0,0,0,0,0,0
5,-0.6620877370386238,0,3.1315056112750668,0,0,0,0,0,0
6,-0.6403707801545285,0,0.006878684289240766,0,0,0,0,0,0
